rank,objective_value,fixed_ring,ring_b,ring_c,fixed_count
40,7021.8321448826,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,flange_ring_tilt_all_-10,24
41,7020.0206528284,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,forearm_cap_1_tilt_all_0,24
42,7009.0559742405,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_10,upperarm_ring_tilt_all_60,24
43,7002.1767632968,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_60,upperarm_ring_x_-0.16,24
44,6992.8112245822,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,flange_ring_tilt_all_-10,24
45,6988.6965638875,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,wrist_cap_1_tilt_all_-30,24
46,6976.5017989381,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,forearm_cap_2_tilt_all_10,24
47,6971.8394195049,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_60,upperarm_ring_x_-0.21,24
48,6964.2109403304,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,forearm_cap_1_tilt_all_10,24
49,6964.0125097791,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,forearm_cap_2_tilt_all_10,24
50,6962.4913132725,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_15,upperarm_ring_tilt_all_60,24
51,6961.0951449649,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,forearm_cap_1_tilt_all_15,24
52,6958.3602717584,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,forearm_cap_1_tilt_all_15,24
53,6957.4212621895,flange_ring_tilt_all_-90,base_cap_tilt_all_-15,upperarm_ring_tilt_all_60,24
54,6950.3881666899,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_15,upperarm_cap_2_tilt_all_-10,24
55,6949.1928451968,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_0,upperarm_ring_tilt_all_60,24
56,6949.1928451968,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_60,upperarm_ring_x_-0.11,24
57,6949.0284505974,flange_ring_tilt_all_-90,base_cap_tilt_all_-10,upperarm_ring_tilt_all_60,24
58,6948.2408527887,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_15,upperarm_cap_1_tilt_all_-10,24
59,6943.7776842779,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,upperarm_cap_2_tilt_all_-10,24
60,6942.0191878768,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_15,upperarm_cap_1_tilt_all_0,24
61,6940.2626703528,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_30,upperarm_cap_1_tilt_all_0,24
62,6940.2622612033,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,flange_ring_tilt_all_-15,24
63,6937.6370455519,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_30,upperarm_ring_tilt_all_60,24
64,6930.0845139716,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_cap_2_tilt_all_-15,24
65,6928.3724463959,flange_ring_tilt_all_-90,flange_ring_tilt_all_0,forearm_cap_1_tilt_all_15,24
66,6912.6598372555,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,forearm_cap_1_tilt_all_10,24
67,6909.6079653538,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,forearm_cap_1_tilt_all_10,24
68,6904.5776858750,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_-10,upperarm_ring_tilt_all_60,24
69,6901.5037885071,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_30,upperarm_ring_tilt_all_60,24
70,6898.8600539253,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_60,upperarm_ring_x_-0.26,24
71,6894.5645464726,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_15,upperarm_cap_2_tilt_all_-15,24
72,6894.4252934428,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,flange_ring_tilt_all_0,24
73,6879.9669184128,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,flange_ring_tilt_all_-15,24
74,6877.2838484914,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,forearm_cap_2_tilt_all_15,24
75,6873.5532970167,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,forearm_cap_2_tilt_all_15,24
76,6862.6332685164,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_10,upperarm_cap_1_tilt_all_-10,24
77,6862.0746747018,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_10,upperarm_cap_2_tilt_all_-10,24
78,6859.4096771101,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,forearm_cap_1_tilt_all_15,24
79,6852.6778462470,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_10,upperarm_cap_2_tilt_all_-15,24
80,6852.0248701081,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,upperarm_ring_tilt_all_60,24
81,6845.1287113699,flange_ring_tilt_all_-90,flange_ring_tilt_all_0,forearm_cap_1_tilt_all_10,24
82,6844.2323841774,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_10,upperarm_cap_1_tilt_all_0,24
83,6842.5933218157,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_10,upperarm_ring_tilt_all_45,24
84,6840.1991323721,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_30,upperarm_cap_2_tilt_all_0,24
85,6838.4794070865,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_15,upperarm_cap_2_tilt_all_0,24
86,6837.1535874990,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_30,upperarm_cap_1_tilt_all_0,24
87,6835.9530903844,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_15,upperarm_cap_2_tilt_all_-10,24
88,6830.6268411251,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,upperarm_cap_2_tilt_all_-15,24
89,6818.5599626318,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_30,upperarm_cap_1_tilt_all_-10,24
90,6817.4287576119,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_15,upperarm_cap_1_tilt_all_-15,24
91,6812.4396442345,flange_ring_tilt_all_-90,base_cap_tilt_all_0,upperarm_ring_tilt_all_60,24
92,6810.3191927449,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_60,wrist_cap_1_tilt_all_-15,24
93,6806.2566686638,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,forearm_cap_2_tilt_all_0,24
94,6802.5197398995,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_60,upperarm_ring_x_-0.31,24
95,6800.0923117845,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,wrist_cap_1_tilt_all_-30,24
96,6799.5968591011,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,wrist_cap_1_tilt_all_-45,24
97,6796.3158046028,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,upperarm_ring_tilt_all_60,24
98,6795.9567263123,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,wrist_cap_1_tilt_all_-15,24
99,6793.3100201505,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_0,wrist_cap_1_tilt_all_-30,24
100,6782.2570654868,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_10,upperarm_cap_1_tilt_all_-15,24
101,6780.3439660654,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,wrist_cap_1_tilt_all_-10,24
102,6780.1622394851,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_-15,upperarm_ring_tilt_all_60,24
103,6777.4912279442,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_0,wrist_cap_1_tilt_all_-45,24
104,6777.2741010467,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,wrist_cap_1_tilt_all_0,24
105,6772.7223234677,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_60,wrist_cap_1_tilt_all_-10,24
106,6771.1828597200,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,flange_ring_tilt_all_-10,24
107,6767.9508075902,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_-10,upperarm_ring_tilt_all_45,24
108,6767.0924782016,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,forearm_cap_1_tilt_all_15,24
109,6761.5812956622,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,wrist_cap_1_tilt_all_-15,24
110,6760.6099129397,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_30,upperarm_cap_2_tilt_all_0,24
111,6753.2848498540,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_60,wrist_cap_2_tilt_all_10,24
112,6751.7859906734,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_60,wrist_cap_1_tilt_all_0,24
113,6746.6485256926,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,wrist_cap_1_tilt_all_-60,24
114,6743.9623161056,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_10,wrist_cap_1_tilt_all_-30,24
115,6741.7462028932,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_60,wrist_cap_2_tilt_all_0,24
116,6740.6257724466,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,upperarm_cap_1_tilt_all_-10,24
117,6737.8815093158,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_ring_x_-0.16,24
118,6737.5071815595,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_10,upperarm_cap_2_tilt_all_-10,24
119,6735.7477528241,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_15,upperarm_cap_2_tilt_all_-15,24
120,6735.2201265305,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_15,upperarm_cap_2_tilt_all_0,24
121,6732.1168290447,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_0,upperarm_cap_1_tilt_all_-10,24
122,6725.5192679921,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_ring_tilt_all_10,24
123,6722.0986604468,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_0,upperarm_cap_1_tilt_all_-15,24
124,6721.3261861386,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,upperarm_cap_1_tilt_all_0,24
125,6721.1715700576,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_10,wrist_cap_1_tilt_all_-45,24
126,6721.0907459126,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,upperarm_cap_1_tilt_all_-15,24
127,6720.8051339028,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_60,wrist_cap_2_tilt_all_15,24
128,6719.0701004769,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,wrist_cap_1_tilt_all_-10,24
129,6718.9423731018,flange_ring_tilt_all_-90,base_cap_tilt_all_0,upperarm_ring_tilt_all_45,24
130,6712.8562803061,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_30,upperarm_ring_tilt_all_60,24
131,6711.0775398899,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_30,upperarm_cap_1_tilt_all_-10,24
132,6709.2250012487,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_ring_x_-0.21,24
133,6707.6616227222,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,upperarm_ring_tilt_all_60,24
134,6703.7159258860,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,forearm_cap_2_tilt_all_10,24
135,6700.6924194019,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_ring_tilt_all_0,24
136,6700.6924194019,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_ring_x_-0.11,24
137,6699.0515095973,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_60,upperarm_ring_x_-0.36,24
138,6698.7768121324,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_10,upperarm_cap_2_tilt_all_0,24
139,6693.5825202828,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,flange_ring_tilt_all_-15,24
140,6690.4482830853,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_10,upperarm_cap_2_tilt_all_-15,24
141,6689.6310585093,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,wrist_cap_1_tilt_all_0,24
142,6683.1241977858,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_ring_tilt_all_15,24
143,6677.6286283150,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,wrist_cap_1_tilt_all_-15,24
144,6664.0538039531,flange_ring_tilt_all_-90,base_cap_tilt_all_-10,upperarm_ring_tilt_all_45,24
145,6660.6298034352,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,wrist_cap_1_tilt_all_-10,24
146,6650.3166369426,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,upperarm_cap_2_tilt_all_-30,24
147,6643.5847983426,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,flange_ring_tilt_all_-30,24
148,6642.5750216848,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_ring_x_-0.26,24
149,6639.5230712029,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,upperarm_cap_1_tilt_all_0,24
150,6633.2912434813,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,upperarm_ring_tilt_all_0,24
151,6633.2912434813,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,upperarm_ring_x_-0.11,24
152,6628.1921296648,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,forearm_cap_2_tilt_all_15,24
153,6626.5577525024,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_0,upperarm_cap_1_tilt_all_0,24
154,6623.0752869168,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,wrist_cap_1_tilt_all_0,24
155,6619.8890396020,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_30,upperarm_cap_2_tilt_all_-10,24
156,6616.9760376577,flange_ring_tilt_all_-90,base_cap_tilt_all_-15,upperarm_ring_tilt_all_45,24
157,6616.1639680735,flange_ring_tilt_all_-90,base_cap_tilt_all_-10,base_cap_tilt_all_-60,24
158,6615.1353469832,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,upperarm_cap_1_tilt_all_-10,24
159,6607.2097171890,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_15,upperarm_ring_tilt_all_45,24
160,6607.1651173465,flange_ring_tilt_all_-90,base_cap_tilt_all_-15,base_cap_tilt_all_-60,24
161,6606.1259179363,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,forearm_cap_1_tilt_all_30,24
162,6601.8915098740,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,upperarm_ring_x_-0.16,24
163,6598.4541082279,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_60,upperarm_ring_x_-0.41,24
164,6591.5648998676,flange_ring_tilt_all_-90,base_cap_tilt_all_-15,wrist_cap_1_tilt_all_-30,24
165,6591.3353545857,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_60,wrist_cap_2_tilt_all_30,24
166,6587.3832744008,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_10,upperarm_cap_2_tilt_all_0,24
167,6582.9743443548,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_cap_1_tilt_all_-10,24
168,6579.7297744582,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,forearm_cap_1_tilt_all_0,24
169,6576.2976750759,flange_ring_tilt_all_-90,flange_ring_tilt_all_0,forearm_cap_1_tilt_all_30,24
170,6575.4874091162,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_15,wrist_cap_1_tilt_all_-30,24
171,6571.0135956773,flange_ring_tilt_all_-90,base_cap_tilt_all_-10,wrist_cap_1_tilt_all_-30,24
172,6566.6875745084,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,wrist_cap_2_tilt_all_0,24
173,6565.3002433766,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,upperarm_cap_1_tilt_all_-15,24
174,6564.6924740052,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,forearm_cap_1_tilt_all_30,24
175,6561.4010760701,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_cap_1_tilt_all_0,24
176,6561.2007380993,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_cap_1_tilt_all_-15,24
177,6557.7125863564,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,forearm_cap_1_tilt_all_0,24
178,6556.6374087470,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_ring_x_-0.31,24
179,6554.3740376254,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_30,upperarm_cap_2_tilt_all_-10,24
180,6550.6430681552,flange_ring_tilt_all_-90,base_cap_tilt_all_0,wrist_cap_1_tilt_all_-30,24
181,6547.5800665295,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,wrist_cap_2_tilt_all_10,24
182,6545.0826503745,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_0,upperarm_cap_1_tilt_all_0,24
183,6543.7463111264,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_15,wrist_cap_1_tilt_all_-45,24
184,6543.2584303085,flange_ring_tilt_all_-90,upperarm_cap_1_tilt_all_0,upperarm_ring_tilt_all_45,24
185,6539.3601800792,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,upperarm_ring_tilt_all_10,24
186,6534.2434342018,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,base_cap_tilt_all_0,24
187,6532.0945515748,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,upperarm_ring_x_-0.21,24
188,6529.3626140849,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_0,wrist_cap_1_tilt_all_-60,24
189,6527.7556933893,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,forearm_cap_2_tilt_all_30,24
190,6526.9398597084,flange_ring_tilt_all_-90,upperarm_cap_2_tilt_all_-15,upperarm_ring_tilt_all_45,24
191,6525.5144685128,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,upperarm_ring_tilt_all_60,24
192,6523.5332435672,flange_ring_tilt_all_-90,flange_ring_tilt_all_0,forearm_cap_2_tilt_all_30,24
193,6521.4763355486,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,wrist_cap_2_tilt_all_0,24
194,6519.6409092480,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,forearm_cap_2_tilt_all_15,24
195,6513.3173659621,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,wrist_cap_2_tilt_all_15,24
196,6511.4378506393,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,base_cap_tilt_all_0,24
197,6507.3544443597,flange_ring_tilt_all_-90,upperarm_cap_1_tilt_all_0,upperarm_ring_tilt_all_60,24
198,6506.7545679790,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_cap_2_tilt_all_-30,24
199,6500.8010515665,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_60,upperarm_ring_x_-0.46,24
200,6498.6321597825,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_ring_tilt_all_30,24
201,6493.1063254298,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,wrist_cap_2_tilt_all_10,24
202,6491.3778258861,flange_ring_tilt_all_-90,flange_ring_tilt_all_0,forearm_cap_2_tilt_all_15,24
203,6489.7027402098,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,forearm_cap_2_tilt_all_30,24
204,6489.0183424895,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_0,upperarm_cap_1_tilt_all_-10,24
205,6487.6455638171,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_45,upperarm_ring_tilt_all_60,24
206,6486.9497761193,flange_ring_tilt_all_-90,base_cap_tilt_all_-15,wrist_cap_1_tilt_all_-45,24
207,6485.1224896549,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,flange_ring_tilt_all_-30,24
208,6482.2011924182,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_30,upperarm_cap_1_tilt_all_-15,24
209,6480.9933309360,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,upperarm_ring_tilt_all_15,24
210,6472.3270339653,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_0,upperarm_cap_2_tilt_all_-15,24
211,6470.9939436901,flange_ring_tilt_all_-90,base_cap_tilt_all_-15,upperarm_cap_2_tilt_all_0,24
212,6470.0062538891,flange_ring_tilt_all_-90,base_cap_tilt_all_-15,flange_ring_tilt_all_0,24
213,6468.7340455331,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_0,upperarm_cap_1_tilt_all_-15,24
214,6466.7273616441,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,upperarm_ring_x_-0.36,24
215,6462.1872546317,flange_ring_tilt_all_-90,base_cap_tilt_all_-10,wrist_cap_1_tilt_all_-45,24
216,6460.5053716616,flange_ring_tilt_all_-90,base_cap_tilt_all_-10,base_cap_tilt_all_-45,24
217,6459.6635060912,flange_ring_tilt_all_-90,flange_ring_tilt_all_-10,forearm_cap_2_tilt_all_10,24
218,6458.9316653023,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_10,wrist_cap_1_tilt_all_-60,24
219,6457.0909630154,flange_ring_tilt_all_-90,base_cap_tilt_all_0,wrist_cap_1_tilt_all_-45,24
220,6448.5463546726,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,upperarm_ring_x_-0.26,24
221,6446.3450574306,flange_ring_tilt_all_-90,base_cap_tilt_all_-15,forearm_cap_1_tilt_all_0,24
222,6442.6803666194,flange_ring_tilt_all_-90,base_cap_tilt_all_-45,upperarm_cap_1_tilt_all_-30,24
223,6441.8010835492,flange_ring_tilt_all_-90,base_cap_tilt_all_-60,wrist_cap_2_tilt_all_15,24
224,6441.2181543594,flange_ring_tilt_all_-90,upperarm_cap_1_tilt_all_-10,upperarm_ring_tilt_all_60,24
225,6429.3993651873,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_0,upperarm_ring_tilt_all_45,24
226,6425.7187243782,flange_ring_tilt_all_-90,forearm_cap_1_tilt_all_0,upperarm_cap_2_tilt_all_-10,24
227,6424.2618057368,flange_ring_tilt_all_-90,forearm_cap_2_tilt_all_45,upperarm_ring_tilt_all_60,24
228,6419.6402268380,flange_ring_tilt_all_-90,flange_ring_tilt_all_-15,forearm_cap_2_tilt_all_15,24
229,6419.0319074026,flange_ring_tilt_all_-90,flange_ring_tilt_all_0,forearm_cap_1_tilt_all_0,24
230,6415.9838285101,flange_ring_tilt_all_-90,upperarm_ring_tilt_all_60,upperarm_ring_x_-0.51,24
231,6412.9302044083,flange_ring_tilt_all_-90,base_cap_tilt_all_-10,flange_ring_tilt_all_0,24
232,6412.5655280180,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,upperarm_ring_tilt_all_45,24
233,6412.1076065947,flange_ring_tilt_all_-90,base_cap_tilt_all_-30,base_cap_tilt_all_-60,24
234,6411.7922782944,flange_ring_tilt_all_-90,base_cap_tilt_all_-15,base_cap_tilt_all_-45,24
235,6408.2811801251,flange_ring_tilt_all_-90,upperarm_cap_1_tilt_all_-15,upperarm_ring_tilt_all_60,24
